content,label
"Li Wenliang, China whistleblower doctor who warned everyone of the potential “SARS-like” disease (Coronavirus, 2019-nCoV) in December 2019, has died early hour 7th Feb 2020.
Li WenLiang is the first person who tried to warned public about the new kind of virus, but being treated as “Rumor-mongering” and being detained few days after he posted the warning message in wechat medical school alumni group to warn his medical classmate. He message stated that there are seven patients from a local seafood market had been diagnosed with a SARS-like illness and were quarantined in his hospital in Wuhan.
Later he was accused for rumor-mongering by Wuhan Police, then Li was hospitalized on January 12 and tested positive for the coronavirus on February 1, died on February 7.
Hope he can rest in peace, and thanks him for sending out the first warning to public. ","Real"
"USD/CNH remains strong around 6.9130, highest since January 10, during the initial trading session on Wednesday. The pair recently benefited from the growing fears of the coronavirus.
Read: China National Health Commission’s Li: 440 confirmed cases as of end-Jan 21 in 13 provinces
China’s Global Times earlier report that the Wuhancorona virus is likely to be mutated, and the Wuhanpneumonia epidemic is at risk of further spread, has been reported in China's health commission.
Following the death of nine people due to the human transmitted virus, markets fear the return of Severe Acute Respiratory Syndrome (SARS) virus that resulted in 774 deaths in 26 countries during 2002/03.
The same triggered risk-off moves on Tuesday. Also supporting the risk aversion was the US President Donald Trump’s impeachment hearing as well as the International Monetary Fund’s (IMF) downward revision to the global growth forecast.
Further strengthening the pair could be Moody’s analysis that China's shift into the current account deficit could weigh on the sovereign's credit profile. Additionally, a lack of trade-deal positive news is also a likely reason for the quote’s latest run-up.
In doing so, traders ignored calls from the Ex-People’s Bank of China (PBOC) Governor, Min Zhu, who expects China well placed for growth in 2020.
While trade/political headlines and risk catalysts are here to keep directing the pair’s near-term moves, the US second-tier data concerning manufacturing and housing will be in focus during the latter part of the day. Technical Analysis
Unless providing a daily closing beyond a seven-week-old descending trend line, at 6.9200 now, USD/CNH prices are less likely to revisit the monthly high near 6.9780. On the downside, 6.8740 and 6.8455 can entertain bears during the fresh declines. ","Real"
"The latest news coming out is mixed. The live map and latest count of 2019-nCoV shows 20,000 confirmed infections, 426 deaths, and most importantly, a spread to 28 countries. It’s slightly encouraging that there are no extra cases in Australia and good to hear 3 of the 12 have been sent home, declared “recovered”. However the incubation period since flights were closed is still only halfway to the average (of 5 – 6 days) so it’s too early to tell.
A South Korean has tested positive after visiting Thailand (not a good sign, but the statement didn’t “rule out China”). Japan has quarantined a whole cruise ship (like Italy did). One passenger came down with the virus in Hong Kong. The whole ship of 3700 is confined to rooms, awaiting test results. It’s reassuring that so many tests can be done. (Yay, Japan). Meanwhile door handles can carry the virus. Soap and hand sanitizer could help a lot.
On the plus side, one team in Thailand say they have treated one patient successfully with anti-virals. It’s only one case, but a nice thought. How big are those stockpiles? The other plus, is that summer may slow it down. ","Real"
"Wuhan Hubei Coronavirus 2019-nCoV Impact to ICT and the Semiconductor Market in 2020 Share TECH SUPPLIER Feb 2020 - Market Presentation - Doc # US46023820 Wuhan Hubei Coronavirus 2019-nCoV Impact to ICT and the Semiconductor Market in 2020 On-line Presentation Abstract
This IDC Market Presentation discusses the impact of the Coronavirus 2019-nCoV on ICT and the semiconductor market. Key takeaways from the presentation include: Overall, IDC believes that the market is underestimating how fast the virus has infected the population in Wuhan and the Hubei Province — expect the numbers to keep rising over the next two months at an accelerated rate. As of February 10, 2020, 42,767 cases were reported of people testing positive for Coronavirus, with 1,013 deaths and growing. Supply chain material disruptions are occurring now with quarantines in effect in Wuhan and Hubei and adjacent provinces; expect spillover to other manufacturing centers in Asia, such as Korea, Taiwan, and Southeast Asia. IDC's Semiconductor team is anticipating a supply and demand shock in 2Q20 and 3Q20 for the computing and mobile phone markets given the supply chain disruption, travel ban, worker income loss, and shutdown of businesses that remain cautious of the spread of the virus. Current semiconductor revenue market forecast growth is 6% and is now expected to decline this year.","Real"
"An off-campus Cornell University student is in isolation as samples for the Novel Coronavirus are tested. 
University officials issued a statement February 3 saying the student presented symptoms and is receiving ongoing care.
Vice president for student and campus life, Ryan Lombardi and assistance vice president for student and campus life for health and wellbeing, Sharon McMullen said the Centers for Disease Control and Prevention testing could take up to a full week before results come back.
According to the Cornell Chronicle , the University is working with the Tompkins County Health Department to monitor the student and anyone who has had close contact with the patient will be contacted by the county health department.
New York Governor Andrew Cuomo February 4 said there had been 17 suspected incidents with samples sent to the CDC for testing. Eleven samples have come back negative. Three samples from New York City and three samples from areas outside of New York City are still pending.
The Democrat this week also announced New Yorkers can call a hotline at 1-888-364-3065 where Department of Health experts will be available to answer questions about the Corona Virus.
There has been concern voiced by health care experts globally about misinformation that people may be finding when turning to online searches about the virus that has sickened and killed hundreds, mainly in China where the illness originally appeared.","Real"
"PEOPLE have been searching for 'corona beer virus' since the pandemic has been in the headlines, associating the beer with the pandemic.
Social media, humour sites and some bars have also been buzzing off the fact that Corona, the beer, is the prefix of coronavirus. Here's all we know. What is the corona beer virus trend?
People have been getting confused between the virus and the beer.
From January 18 to January 26, searches for "corona beer virus" jumped 2,300% globally, according to Google Trends.
Searches for "beer virus" jumped 744% in the same period, and searches for "beer coronavirus" jumped 3,233%.
People have also been making memes about the uncanny Corona prefix and one bar even threw a Corona-virus party where they sold masks with the beer. How did it start?
People started googling the virus when it hit the headlines in mid-January and the first cases were announced by China.
The virus is called coronavirus because it has little spikes on it that look like the points on a traditional crown in 2D images, like microscopes.
Corona means crown in Latin, which is the language often used in medical naming. It happens to be the same word in Spanish, where Corona beer comes from. What has Corona beer said about it?
To be clear: there is no link between the beer and the virus. The beers are not causing or linked to the virus unless you are sharing one with someone who has the virus already.
One is a delightful, light Spanish beverage that is normally served with a wedge of lime and is synonymous with beach parties and holidays in the sun; the other is a deadly pandemic causing international panic and racking up a kill count like it's John Wick.
In a stunning PR move, the brewery has sought to distance itself from the pandemic.
Assuring their customer base that they know they have a bit of common sense, a spokeswoman said: "We believe, by and large, that consumers understand there's no linkage between the virus and our business."
","Real"
"The Federal Executive Council says Nigeria has obtained reagents needed for testing and detection of Coronavirus. Coronavirus, found in Wahum, China, has spread to the US, Thailand, Japan, South Korea, Canada, Philippines among others, is a new strain of virus that has not been previously identified in humans. The Minister of Health, Dr. Osagie Ehanire, disclosed this to State House correspondents after the FEC meeting presided over by the Vice President, Yemi Osinbajo, on Wednesday at the Presidential Villa, Abuja. Ehanire said: “Since about eight days ago, we obtained the reagents necessary; we have the machines; they are called Polymerase Chain Reaction machines, which we have here for molecular diagnostics, but we didn’t have the reagents. “Because for every pathogen, you have a specific pathogen that you will use to detect it and that one for Coronavirus, being a new disease, was not very much available, but we acquired it about eight days ago. “And now three laboratories in Nigeria can test Coronavirus and in fact, they have tested two cases already, which were negative – Lagos, Abuja and Irrua. “Irrua, as you know is Nigeria’s Centre of Excellence for this Viral Hemorrhagic Fevers which is the category to which Corona virus and Lassa fever belong particularly.” On why the virus had not been reported in Africa, Ehanire said that for a disease to enter a place, somebody or something must carry it. He said that a person could bring a disease while an animal might carry it as in the case of mosquitoes for malaria and rats for Lassa fever. ","Real"
"US sharemarkets eased on Tuesday. Investors focussed on news of the spread of a new coronavirus in China.","Real"
"Japan has quarantined The Diamond Princess ship again after a passenger who departed in Hong Kong tested positive for the virus, the cruise ship has already been quarantined once, on Saturday at a port in Naha in Japan’s southernmost prefecture of Okinawa.
The second quarantine was organised after a man who disembarked in Hong Kong was found to be infected. Several quarantine officers boarded the Diamond Princess cruise ship at the port of Yokohama on Monday evening to check the health of all 2,500 passengers and 1,000 crew members.

After the ship arrived in Yokohama on Monday evening, passengers were told their departure from the area would be delayed by 24 hours, a passenger told Kyodo News agency.
The ship’s captain said Hong Kong’s health authorities notified the ship about the passenger’s infection on Saturday, according to a recording of the announcement tweeted by a passenger. The patient is recovering, and his traveling companions so far have not been infected, the captain’s announcement said.
A woman in her twenties who was sailing with her mother on the ship said all passengers “were asked to stay in their rooms to wait for virus tests”.
She said they had been waiting inside their room since Monday and had no word of when they would be tested as of early Tuesday.
“I wish we were informed as soon as they found out, then I could have worn a mask or washed hands more carefully,” the passenger said. “I was in Hong Kong nine days ago and it seems to be too late now.”
Since Saturday, Japan has been barring foreign nationals who have been to Hubei in recent weeks, as well as holders of Chinese passports issued in Hubei. Arrivals displaying symptoms of the new virus can also be denied entry.","Real"
"Although no case of corona virus positive has been reported from any part of the country as yet, number of passengers, who were quarantined on their return from China, crossed 670 with staggering 633 passengers isolated and kept under observation in …
Although no case of corona virus positive has been reported from any part of the country as yet, number of passengers, who were quarantined on their return from China, crossed 670 with staggering 633 passengers isolated and kept under observation in Kerala alone","Real"
"Top medical researchers in China have discovered that the incubation period for the Novel Coronavirus (2019-nCOV) that has wrecked havoc in the country could be up to 24 days - 10 days longer than experts previously thought.
The research was led by Dr Zhong Nan-Shan, who discovered the SARS Coronavirus in 2003 and a leading specialist advisor to the National Health Committee .
Researchers who extracted data from 1,099 Coronavirus patients from 522 hospitals in 31 provinces found that only 1.18% of patients “had a direct contact with wildlife”. The majority of the patients had contracted the virus from being in contact with infected people from Wuhan, the epicentre of the virus outbreak.
The study also found that only about 43.8% of those infected had developed fever, while 56.2% had remained asymptomatic until a full-blown infection creeps in at around 3 to 24 days, the norm being 3 days.
Of the patients observed in the study, more than 80% of them developed lymphopenia, which is a state where a specific white blood cell that is part of the body’s first-line of defence against diseases is reduced.
* Lymphopenia is commonly caused by infections and the flu, and usually recovers on its own after the patient made a full recovery .
The researchers concluded that the virus “spreads rapidly” by human-to-human transmission.
The findings, which have not yet been peer reviewed , were published on Sunday (9 Feb) on medRxiv titled ‘ Clinical characteristics of 2019 novel coronavirus infection in China ’.","Real"
"An orientation programme was organised for the Central Industrial Security Force (CISF) personnel at Veer Savarkar International (VSI) Airport, Port Blair to sensitize them about the on-going outbreak of Corona Virus Disease (COVID-2019) across the globe. The orientation programme was also important because the CISF personnel are the first point of contact for any suspected case coming to these Islands. About 60 CISF personnel participated in the orientation programme at VSI Airport, Port Blair. The orientation programme was imparted by Dr. Avijit Roy, Deputy Director (Health)/Nodal Officer (COVID-2019). The personnel were informed about the background of COVID-2019, present scenario, symptomatology, prevention control of nCOV-2019, about personnel hygiene and better nutrition to boost immunity. They were also sensitized about how to detect and report any contact of suspected cases coming to Airport. Further they were apprised about the judicious use of mask and the do’s and don’t in Infection Control. Recently Infra-red Thermometer was distributed to Medical Team stationed at Airport for easy identification of any febrile passengers.","Real"
"The Ministry of Health has confirmed that test results of a suspected corona virus case sent to South Africa for further analysis are negative.
The tests were done on a Kenyan student admitted at Kenyatta National Hospital with coronavirus symptoms who had flown to Nairobi from China.
Outgoing Health Cabinet Secretary Sicily Kariuki has now urge members of the public to remain vigilant by maintaining basic hand and respiratory hygiene, Safe food practices and to avoid close contact with people suffering from acute respiratory infections.
The ministry has further urged anyone with symptoms of respiratory illness such as fever, coughing, difficulty in breathing and sneezing and who has recently travelled to China to visit the nearest health facility for assessment.
The CS said so far there are no positive cases of the virus in the Country and maintained that the Ministry will remain vigilant and has increased screening at major entry points in the Country saying “our systems are working and we have the capacity and Infrastructure to fight the corona virus.”
The coronavirus has been declared a global emergency by the World Health Organization, as the outbreak continues to spread outside China.
WHO reports that the declaration was occasioned by the fact that the disease has spread to other nations with some Countries such as the US urging its citizens not to travel to China.
At least 213 people in the China have died from the virus, mostly in Hubei, with almost 10,000 cases reported Nationally.","Real"
"Health Ministry reviews procedures to face 2019-nCoV WHO declares coronavirus pandemic a global health emergency Jobzella Email Health Minister Hala Zayed met on Friday evening with the medical and administrative staff in the quarantine designated to receive comers from China where the novel coronavirus is spreading rapidly. The meeting came in accordance with presidential orders to bring home Egyptians who want to return from Wuhan, China. Last Thursday, the World Health Organization (WHO) declared the coronavirus pandemic a global health emergency, as about 11,649 people were infected and 259 others died. In a statement, Khaled Mogahed, spokesperson for the ministry, said the medical and administrative teams include all specialties; doctors, nursing, computer and information system specialists, administrators, lab technicians, waste monitors in addition to support services. He pointed out that the Minister is following up the preventive measures taken in accordance with WHO guidelines. Mogahed added that the Minister met with medical teams, and reviewed with them the preventive measures within the medical insurance plan developed by the Ministry to address the emerging coronavirus and prevent its entry into the country. Discussions included procedures necessary in the case of suspicion or infection, and how to deal with infected persons when symptoms appeared. Officially known as 2019-nCoV, the virus was first detected in the Chinese city of Wuhan in December last year. Coronaviruses are a large family of viruses with some causing less-severe disease, such as the common cold, and others causing more severe diseases such as MERS and SARS. Some transmit easily from person to person, while others do not. Symptoms of the virus include fever and cough, and some people should have difficulty breathing. The symptoms appear to set in between two days and two weeks after a person has been exposed to the virus.","Real"
"The Chinese Wuhan Corona Virus "looks" like Bubonic Plague Like many writers both amateur and professional I get security reports in my inbox, that I have learned over the years to treat with great suspicion and to filter out the small fragments of truth that remain. [hell, maybe I'm getting manipulated] While it appears that there is some kind of outbreak in Wuhan, the reporting even in established global-security rags is all over the place. Some say the numbers of death are small, while others report 100 bodies per day being burned in Chinese crematoriums, while the rest of the media, esp Youtube, "suggests" (baiting?) animal to human disease transmission by means of pest insects. To further correlate this, biosuited Chinese health workers are shown spraying for airborn pests (photos "can" be faked or out of context). As someone who grew up in Louisiana, I witnessed Msoquito control trucks sparying the neighborhood every other day, during the wet season (hurricane season, locally). Much of Louisiana from New Orleans - south, experiences Caribbean wet-dry seasons. Local yachters and commercial fishermen will be very familiar with this. Returning to my thesis, the speed of the outbreak, the number of deaths and the method of control make this look EXACTLY like an outbreak of BUBONIC PLAGUE. Pardon my French; but, Corona Virus MY ASS (at least my BS meter is diplaying a value of less than zero)!!! Anyway, do be careful and "consider" stocking [STEPTOMYCIN, GENTAMICIN, DOXYCYCLINE]. Treatment should be started as soon as symptoms appear (within 7 days, death can result within 10 days). Untreated death rates can be up to 90%.","Fake"
"China's ride-hail service Didi Chuxing announced that inner-city traffic to and from Beijing will cease on January 26 to curb the outbreak of the corona virus.
The virus, which was first identified in the central Chinese city of Wuhan, killed 41 people and infected around 1,400 people worldwide. China's Didi taxi.
The city of Beijing has announced that it will stop all shuttle buses operating between the provinces from January 26th.
Death Confirmation Outside the Epicenter)
On January 25, China reported an increase in the number of people infected with a new virus to 1,287 with 41 deaths because of the number of People had grown to an unprecedented 36 million and hurried to build a prefabricated hospital with 1,000 beds for the victims.
The commission said the latest survey came from 29 provinces across China, including 237 patients in severe condition. All 41 deaths occurred in China, including 39 in Hubei Province, the epicenter of the outbreak, one in Hebei and one in Heilongjiang.
Meanwhile, Australia announced its first case on Saturday, a Chinese man in his fifties who returned from China last week. France said three people had the virus – the first time the disease occurred in Europe. And the United States reported its second case, in which a Chicago woman was hospitalized in isolation in the 1960s after her return from China.","Real"
"The corona virus looks set to be become bigger than SARS ever was. The latest news is that a cruise ship with 7,000 people on board is now under quarantine in an Italian port after a Chinese female passenger went down with apparent symptoms. As reported by the Mail (beware, lots of pop-ups): An Italian cruise ship with 7,000 people on board is being held off the coast after a Chinese woman fell ill with a suspected case of coronavirus.The Costa Smeralda vessel is currently being held in port at Civitavecchia, 35 miles north of Rome, after a 54-year-old woman from Macau came down with a fever.She and her husband, who is not thought to have symptoms, were immediately placed in solitary confinement and have been tested for the virus.The couple have been placed in separate isolated rooms in the ship's medical bay, Repubblica reports.Test results are due this afternoon, with other passengers barred from leaving the ship until they come back.The ship is believed to be carrying around 6,000 passengers, along with another 1,000 crew members.Of those, 751 are though to be Chinese, of which 374 embarked in Savona. The virus has now spread around the World and is clearly more virulent than SARS, going by simple comparison graphs: 2019-nCov = Coronavirus There is every possibility now of the virus reaching a poor Third World country where efforts to contain it will be much more difficult. Politically the worse this virus gets the more damage there will be to the globalist agenda of the free mass movement of people. So, terrible as things may get, there is also something of an upside.","Real"
"Yes, in the city of Sternberg (far south of Bavaria, on the Sternberger See). One guy.
Sternberg, for the record, is a upscale town....known to have some tourists who float through.
How'd this guy come up with the virus? Unknown journalists have not asked that question.
As for treatment? Doctors say he's doing fine, and in quarantine.
Update: (Tuesday afternoon). Kind of a odd update. This German guy is figured to have contact with a Chinese lady who visited Germany five days ago, and she's already left Germany. Then the news folks noted this so far, she shows NO symptoms. Go figure that angle.
Note this as well....German doctors said that wearing a mask in public doesn't really help decrease your odds of getting this.","Fake"
"“An ounce of prevention is worth a pound of cure”
In this post, we go over DR. Ken Berry’s preventive steps to help halt the spread of the Corona Virus.
Here are the action steps you should be taking to protect yourself and your family: The present Corona Virus outbreak (2019-nCoV) is not new – there are many varieties of Coronas, but this strain is particularly virulent, which is why the Chinese government is struggling to contain.
Infected people can go up to five days WITHOUT showing any symptoms, however, they are infecting others the entire time.
The virus is spread by coughing and sneezing – the Corona Virus can be caught within seven feet of an infected person.
The virus can remain alive on inanimate objects like door knobs and hand rails for as long as 5 days.
Closed environments with larger numbers of people in close proximity to each other are the most dangerous.
No tests, vaccines or medications are available as of this time.
Get into the habit of being a CHRONIC hand washer and do your conscious best to avoid touching your face.
Unless you are a medical professional yourself, do your best to avoid visiting any clinics or hospitals. Even if sick, try your best to tough the situation out unless it truly is life-threatening. ","Real"
"Corona virus is a bunch of virus that causes diseases in birds and mammals that include diarrhea in pigs, cows and upper respiratory diseases in humans and Chickens. The virus spreads respiratory diseases which are often mild but are mostly lethal.
The cause of the outbreak of the deadly Corona virus is from Wuhan in the Chinese province of Hubei, it is reported. This virus is expected to be spread by eating bats to soup of bats and eating of living mice.
Till to date it has been reported that more than 1483 people have been died, and number of people have been affected by the mysterious virus. The huge economy of China has been ruined. New year celebration has also been ruined in China. Schools have been shut down. The disease has become epidemic in China. Almost all big companies operating business in China has shut down their businesses. Google has also shut down its business activities in China. Chinese government has ordered Chinese people to wear mask, which has become almost mandatory. World Health Organization has declared international emergency in the world. Corona virus in China leading to the outbreak of Wuhan’s market borne fruit bat Corona virus.
According to a report published in the British Journal, there are videos and photos from Wuhan showing Chinese citizens eating bat soup. Wuhan showing Chinese citizens eating bat soup and live rat food.
After the photos surfaced, experts say a variety of bats from Wuhan’s market caused the outbreak of the ‘fruit bat’ the Corona Virus which is now transmitting from one person to another.
The experts said that the first people who came to the hospital with the complaint were from the local wholesale fish market where Chickens, donkeys sheep, pigs, camels, foxes, beds, rates, thorns, Cats and wolves are included. Other creeping animals are also available. It has also been reported that snake is also my be cause of spreading of Corona virus.","Real"
"Wang Xianliang , former director of the Wuhan Nationalities & Religions Committee (Commission of the Minzu Clan) & director-general leader, died of infection with #WuhanPneumonia . At the age of 62, he became the 1st #CCP official who died of Wuhan pneumonia.
Wuhan city government official dies in China corona virus outbreak.
Local government official in the city of Wuhan, 62-year-old former chairman of a city religious affairs committee, named as Wang Xianliang was the first government official to fall victim to the virus, according to a CNA report.
He passed away in hospital inside Wuhan, which has been sealed off as the virus spreads across the country and overseas. A Hubei provincial commerce official was confirmed as having contracted the coronavirus, though no details about his condition were released.
Mongolia has banned all public gatherings and closed its border with China due to coronavirus outbreak.
Five million people left Wuhan, the epicenter of the corona virus outbreak, before the lock down went into effect. ","Real"
" Further studies are needed to confirm the efficacy of HIV anti-retroviral medication Kaletra in treating the novel coronavirus (2019-nCoV), the Health Ministry said.
This came following the recovery of Malaysia’s fourth 2019-nCoV patient, who was given offlabel use of Kaletra to treat his worsening infection.
“The success of Kaletra in a single case will require further studies to verify its usefulness.
“Our infectious disease specialists will continue to be guided by evidence based on treatment experience elsewhere, including from China, which has the largest number of cases,” Deputy Health Minister Dr Lee Boon Chye told the New Straits Times yesterday.
The man, 40, from China got infected on Jan 24 and had high fever and pneumonia.
Health director-general Datuk Dr Noor Hisham Abdullah had said the man’s condition worsened on the second day of being admitted to Permai Hospital in Johor Baru and he required oxygen assistance.
“A chest X-ray done on the fourth day showed that his infection had worsened. The hospital began treatment with Kaletra (off-label use) on Jan 28.
“After eight days of treatment, his condition improved and he recovered,” he said on Saturday.
It was reported that Chinese doctors used anti-HIV drugs on coronavirus patients in Beijing, based on a 2004 study conducted during the Severe Acute Respiratory Syndrome outbreak, and had “favourable” responses.
British daily The Guardian reported that China had been using Kaletra, a combination of two anti-HIV drugs, lopinavir and ritonavir, on patients in a trial since Jan 18.
In Thailand, a Chinese national infected with virus showed improvement after she was treated with a cocktail of anti-virals, including HIV and flu medication.
The Thai Health Ministry had said the 71-year-old woman tested negative for the virus 48 hours after doctors administered the combination. ","Real"
"Suspected virus case of a Chinese person at the Quezon City East Ave med center. Not far from my home.
Suspected but panic got fired up for the hospital staff. No word yet and we will not know for days if ever if the case is real.
Second, The math of the infection.
Everyone in the media is taking number of cases vs deaths, using simple math to get some absurd tiny ratio of deaths. Then extrapolating to the "flu is worse" meme.
However instead we should use a different math.
We ignore the number of active sick cases for the time being.
Instead we use the number of recovered vs deaths. Because we do not know who is sick and who will eventually die.
However we know those who have had it and those who died/survived.
So based on this math and the figures I have now.
outside of China.
330 cases,
2 deaths,
26 recovered.
this puts us at a death rate of 7.6%
Now extrapolate that those who have recovered have had the very absolute best medical care. Versus a overwhelmed system.
You do the math.
Show your work in the comments, Snark will be ignored
Update:
Duterte terminates the Visiting forces agreement, which is basically the other part of the mutual defense treaty.
https://globalnation.inquirer.net/185007/breaking-duterte-officially-orders-termination-of-vfa
All this over his henchman getting his tourist visa revoked AFTER Duterte made a big deal about banning a bunch of US politicians from the Philippines.
I guess he is also too good for the US help during the coming pandemic problem. Frankly He should go farther and also remove the US Social security office, the VA hospital in Angeles City, the Pre positioned military equipment, and half of the US Embassy personnel, AND ban all Filipinos from employment at the US Embassy. That will really show the Americans who is boss. Furthermore he should announce refusal of ALL USAID projects. ","Real"
"On February 7, 2020, the most trafficked mammal of Asia, Pangolin was identified as the host of the virus by the researchers of China. According to them, the outbreak that killed around 636 people in China has started from a market in Wuhan city through Pangolin. Contents Pangolin Highlights
The Genome sequence of the corona virus separated from Pangolin was 99% identical to those of the virus stains obtained from infected persons in China. Earlier in 2002-03, when the SARS outbreak occurred, the virus transferred to humans from civet (a mammal). Civet is prized in China for its flesh. The sale of Civet was outlawed in China in the wake of SARS epidemic.
Pangolin is used in medicines in China. Also, they are traded for their flesh. The investigations suspect that the virus has entered China through Pangolin trade. Pangolin
There are 8 species of Pangolins all over the world. They are listed under threatened in IUCN red list. Pangolins have the highest protection under CITES. The international trade of Pangolins has been banned.","Real"
"The Al-Arabiya satellite channel reported, in a breaking news, that the death toll from the Corona virus rose to 212 in China.
The World Health Organization announced during the press conference held in Geneva that there is no death resulting from coronavirus infection among those infected outside the State of China, stressing that the virus spreads rapidly and unprecedentedly compared to other epidemics that appeared in previous years, The World Health Organization, during the conference, declared a state of public emergency due to the increasing spread of Corona virus, which appeared and spread in a number of cities in China, and then moved to a number of countries in the world .
The organization also announced during the conference that the outbreak of the corona virus in a number of countries in the world is unprecedented compared to other epidemics that spread in previous years. .
A state of terror and panic prevailed in a number of countries in the world due to the increasing spread of the Coruna virus in recent times, and the infection of more than a thousand citizens with the virus in a short period of time, as a number of countries declared a state of emergency to face the spread of the disease, and the state of public alert in a number of important airports in the world .
The local government in China had provided special garbage boxes for the protective masks used in the residential areas, against the backdrop of the war on the outbreak of the new Corona virus and putting an end to the potential pollution, in urban areas full of population. .
.","Real"
"A Colorado woman was charged with theft of an at-risk senior after allegedly pawning a dying coronavirus patient's engagement ring and stealing her credit card, the Denver District Attorney said.
Elizabeth Daniels, a 29-year-old from Aurora, Colorado, was providing care to an 86-year-old woman, who died of COVID-19, according to a news release from the Denver DA.
Daniels allegedly stole and pawned her patient's diamond engagement ring days before her death, according to the DA. Daniels also is accused of stealing the woman's credit card, which was used to make purchases on the same day she died, the news release said.
"As (her) family was making arrangements with the funeral home, they became aware of the alleged theft and reported it to the Denver Police Department," the news release said. "Detectives assigned to investigate secured the arrest affidavit for Daniels the same day."
Daniels was hired at Carillon at Belleview Station , a senior living center in Denver, as a temporary employee because the center was "experiencing a high number of COVID-19 cases," according to The Denver Post. The center has 30 confirmed coronavirus cases and six resident deaths as of April 22, according to the news outlet.
The patient's daughter-in-law told police that she noticed transactions on several credit cards after her mother-in-law had died, according to The Denver Channel. Among the charges was a $200 credit card charge from an auto shop, where an employee confirmed Daniels had made the charge, the news outlet reported.
A pawn shop also identified Daniels as the person who pawned the ring, The Denver Channel reported.
Daniels was charged with theft from an at-risk person, identity theft, providing a false statement to a pawnbroker and criminal possession of a financial transaction device, according to the Denver District Attorney.","Fake"
"Kerala chief minister Pinarayi Vijayan on Friday wrote to Prime Minister Narendra Modi to intervene in bringing back bodies of those Keralites who died in Gulf countries of reasons other than COVID-19 infection."I would like to draw your attention to the grievances received from Non-resident Keralites Associations (NRKs) in the Gulf Cooperation Council (GCC) countries on the delay caused in bringing home the mortal remains of NRKs who had expired due to reasons other than the COVID-19 infection," read the letter by the CM.
"It is learnt that a 'clearance certificate' from the Indian Embassies is required to process the application of bringing home the mortal remains of the dead. The Embassies are insisting on the production of a no-objection certificate from the Ministry of Home Affairs (MHA), New Delhi," it read.
The letter also mentions that the government of India has already agreed that the mortal remains, in cases where the deaths are not due to COVID-19 infection such certificates are not necessary. And the mortal remains are brought in the cargo planes.
"To enable to bring back the bodies of the NRIs whose deaths occurred due to reasons other than COVID-19 infection, without necessary procedural hassles, I request your kind intervention," read the letter further.
","Fake"
"There is currently no vaccine to prevent 2019-nCoV infection. The best way to prevent infection is to avoid being exposed to this virus. However, as a reminder, CDC always recommends everyday preventive actions to help prevent the spread of respiratory viruses, including:
​
ᆞWash your hands often with soap and water for at least 20 seconds. Use an alcohol-based hand sanitizer that contains at least 60% alcohol if soap and water are not available.
​
ᆞAvoid touching your eyes, nose, and mouth with unwashed hands.
​
ᆞAvoid close contact with people who are sick.
​
ᆞStay home when you are sick.
​
ᆞCover your cough or sneeze with a tissue, then throw the tissue in the trash.
​
ᆞClean and disinfect frequently touched objects and surfaces.","Real"
"First things first, just to remind everybody this is a VIRUS, not a bacterial infection. Viruses only respond to our immune system, so taking an unnecessary course of antibiotics WILL NOT help, but can actually harm - as antibiotics can lower your immune response by affecting the stomach!
The following tips are also helpful as the world enters the (normal) flu season!!
Start taking:
High levels of Vitamin C – FOODS HIGH IN VIT C – Thyme, cabbage, parsley, onions, lemons, limes, and oranges.
ZINC -FOODS HIGH IN ZINC – Ginger, Pumpkin Seeds, Lentils.
Vitamin D3 - get out into the sun!!
Probiotics (multi-strain) – Manuka Honey – 2 tsp a day – one teaspoon in the morning and one teaspoon at night.
Essential oils - EOs are excellent to start burning in your room and in your homes!! Our first point of contact for viruses is our nose. If you are burning antiviral essential oils around you this will kill off the virus before it enters your system.","Fake"
"The California Department of Motor Vehicles announced it will be waiving late fees and penalties for vehicle registration as well as expending registration requirements during the coronavirus pandemic.
The DMV will also be extending any expiring identification cards, temporary operating permits and motor carrier permits.
According to a statement from the DMV, late fees and penalties will be waived for renewals due between March 16 and May 31, 2020. The department says requirement to have current license plate stickers will also waived for vehicles with registration expiring between March 4 and June 30, 2020.
Any identification cards that expired on or after March 4 will now be valid through June 22, 2020.","Real"
